Timestamp,Temperature,Moisture,Water_Content,SpO2,Fatigue,Drowsiness,Stress,Heart_Rate,Respiration_Rate,Systolic_BP,Diastolic_BP,Efficiency,Hour_of_Day,Hours_into_Shift
2023-02-07 00:30:00,37.362487125332684,46.414516766547365,72.28503128826667,90.11765964712284,0.5261034719152837,0.5611176577506447,0.5613874838070124,96.57578070398404,23.404402655130276,124.0,85.0,0.41809509447237236,0.5,0.5
2023-04-16 21:30:00,36.71543510671008,66.29359543998781,90.0,98.47456885238057,0.4230502294490794,0.363147393483658,0.3601570025376,60.56455311876201,13.735567787522726,116.0,75.0,0.7576158166296492,21.5,5.5
2023-03-18 02:30:00,36.245450141746275,50.49019754848685,86.12402778749438,96.96672082318368,0.29529614947881805,0.2706253296770639,0.2454600232374899,64.84750905347256,15.449949256248035,113.0,72.0,0.8048850716655547,2.5,2.5
2023-04-05 23:00:00,36.03733678771449,57.81236955556073,87.84659140528028,98.59841015776925,0.22195974891403059,0.2374042966375724,0.2242358034441554,86.26808668832057,20.0,120.0,74.0,0.7804328811616472,23.0,7.0
2023-01-11 08:30:00,36.896681850186084,46.28773558537523,60.0,86.0364758423906,0.8419104886628691,0.7929383857108243,0.8443921750315723,137.76843752029492,30.0,150.0,96.0,0.15074135023759225,8.5,0.5
2023-04-15 01:00:00,36.50612087898164,52.53598419562179,89.65310298194456,96.30258204777327,0.3353246740401187,0.3046054395031612,0.26338262343285607,63.883400422049455,15.989403581263424,119.0,80.0,0.7822920184724448,1.0,1.0
2023-01-21 18:00:00,38.077369443319604,36.20616964209095,49.37634522039778,86.30264760862427,0.7866766807912519,0.7636180506070435,0.7561637261016599,122.48179594385935,30.0,134.0,86.0,0.1575943854596046,18.0,2.0
2023-03-19 23:00:00,36.783819010065706,64.13014496938638,87.23427462643248,98.43286185307628,0.24341978133725328,0.21637364537005072,0.2138587237928236,72.68554476194213,19.923275083425942,125.0,80.0,0.789498401415542,23.0,7.0
2023-01-06 00:00:00,38.08681322130603,41.88483654617194,56.11001009261946,87.5703127578025,0.3463669791439067,0.4340891097176106,0.4614412301458759,124.37975215261223,30.0,134.0,88.0,0.24884351169081176,0.0,0.0
2023-04-05 17:30:00,36.90068790187119,67.39961558295437,90.0,98.36530024845632,0.21285730011640167,0.22331824606767367,0.2354365894929895,61.092344585713334,15.348636910637504,117.0,76.0,0.8250651667884509,17.5,1.5
2023-02-15 10:30:00,36.95328543831252,43.04980432157579,70.50994882530959,90.87598765254602,0.7450511145916248,0.6182612564525238,0.6646456194349205,104.28770402698709,25.0,130.0,85.0,0.3644062474591342,10.5,2.5
2023-01-07 22:30:00,36.95886696265368,37.77452695753094,52.43490799501102,89.0394640959978,0.8604930414187314,0.7808489085109489,0.8118825272093462,136.16160961492477,30.0,139.0,86.0,0.1357475770917491,22.5,6.5
2023-03-02 07:30:00,37.73247572002234,50.179858992662865,73.23682361376093,94.15067659774822,0.5813148712779633,0.5318082613533267,0.5488794118608213,84.39879588449834,22.4946183814686,118.0,77.0,0.4667689095253546,7.5,7.5
2023-03-03 07:00:00,37.14426365768903,50.31779565320744,76.75375526454852,90.00526428468865,0.4400727472036664,0.5025607832304845,0.49274237257422593,107.98594232245179,25.0,130.0,85.0,0.4454924211615245,7.0,7.0
2023-01-27 12:00:00,37.90223080862359,36.31066361326271,51.33262543129268,87.87116289077979,0.6902959673856369,0.6662014744838165,0.6734391322422166,133.95284796902183,30.0,143.0,95.0,0.18393406691025987,12.0,4.0
2023-03-22 11:00:00,36.7654623436143,65.43643071859051,90.0,97.55754188333867,0.2508243952594901,0.26500709881318996,0.24068628272054632,77.94161552956574,18.86686305836973,122.0,79.0,0.7867967986355361,11.0,3.0
2023-02-09 23:30:00,36.8513535219101,53.89755412771778,80.0,93.15540463674296,0.6827051500934673,0.6904592509853932,0.6158310188489724,99.37500320477311,25.0,130.0,85.0,0.37061090044767747,23.5,7.5
2023-01-12 13:30:00,37.36230166523774,30.973896967998595,50.05717173790672,89.87806251438036,0.6022051934591617,0.5732062212784111,0.6559387525637078,115.11708070655793,28.765566790436687,134.0,85.0,0.21756341975304677,13.5,5.5
2023-02-10 22:30:00,36.61512141478097,41.936923450211026,69.52076737423408,95.13849544738677,0.23278922537751756,0.31024436429480484,0.3383089031615736,98.67696763681948,25.0,130.0,85.0,0.5004133437286498,22.5,6.5
2023-01-14 00:00:00,37.67019667032933,43.8410110607949,59.344614098603664,85.61380190946255,0.8883761027890988,0.8527054205997585,0.7964097245342756,139.90757000212383,30.0,143.0,94.0,0.12870233117129584,0.0,0.0
2023-03-07 03:30:00,36.56147280661509,55.985588465497145,78.35858464541454,94.82941696599393,0.14281457041918272,0.1936576816455629,0.27957710249598355,95.85206702713643,22.62560963633406,127.0,85.0,0.5669451692200116,3.5,3.5
2023-01-11 05:30:00,37.67922069732556,39.62555902438474,49.75877678051321,89.70281750974314,0.7068301999605371,0.6991709487651836,0.6832820662670591,136.80842299611302,30.0,141.0,89.0,0.18469655189915501,5.5,5.5
2023-01-01 11:30:00,37.29463581740435,31.53606096628843,47.87543026887448,90.00673368543833,0.8494666222516257,0.8544087062154457,0.807409197544223,130.10609544669205,30.0,133.0,92.0,0.1625159705875608,11.5,3.5
2023-04-10 20:00:00,36.136065883862024,59.96871483665746,90.0,98.12605565463612,0.5897689274624618,0.49232670412949103,0.5128389894624861,72.91067267068003,19.28997813620755,112.0,71.0,0.6817260986413166,20.0,4.0
2023-01-11 10:30:00,37.542537027848326,42.87913158895227,53.396126614353896,86.46116481575292,0.806210447102649,0.7923152123587759,0.836617636650092,121.51789965165429,30.0,140.0,90.0,0.17031795608577713,10.5,2.5
2023-01-30 06:30:00,37.48098926843183,43.22685357889449,58.70734887983754,88.94162723822929,0.8072753640900973,0.7987742024702648,0.8392445279837488,111.53044048764053,27.570708148390885,144.0,95.0,0.18056101994320445,6.5,6.5
2023-02-10 00:30:00,37.55574573569178,51.262817379038324,80.0,91.57938967213936,0.6874698858975982,0.6084139756457887,0.6767035264212206,82.03479162492178,20.989882275474887,130.0,85.0,0.39302214030214855,0.5,0.5
2023-01-05 23:30:00,37.038760967512296,43.52967499041209,55.22771477317596,85.54893139894448,0.7765810234533121,0.7352950777148524,0.7008281109317498,116.90938261290272,29.46879807826597,130.0,91.0,0.1793418168349185,23.5,7.5
2023-04-07 16:30:00,36.404269546538536,66.20074917781724,90.0,97.57133084390006,0.6108478426079897,0.5214812272683211,0.5128785135831396,61.418170467213336,16.063053061293715,110.0,72.0,0.6962266022738647,16.5,0.5
2023-03-25 13:30:00,36.382512207139186,61.42577166137156,90.0,98.52388156575418,0.23492891505519461,0.26804392869571014,0.2937131955636819,82.27260962654069,20.0,120.0,79.0,0.7776218742426503,13.5,5.5
2023-02-13 17:00:00,37.411520859857205,42.015231891267746,67.94610956247024,93.5586320742883,0.47900529170527634,0.46221611625714487,0.5163303568578634,84.46583528506213,22.12980369048571,130.0,85.0,0.44159545405281453,17.0,1.0
2023-02-16 09:00:00,36.73526043918419,43.33617652980691,72.23834730332776,90.05036603652016,0.2982409770104197,0.3584430832848166,0.3538414196327745,95.78070357647842,22.546034369389034,130.0,85.0,0.5088642177815677,9.0,1.0
2023-02-08 23:00:00,36.74617636052799,54.7730378562118,78.88337287678388,92.95967599058068,0.5633514493294877,0.5138548938215413,0.6155602750526876,80.12489210979818,22.148998299717245,121.0,83.0,0.4418390522939095,23.0,7.0
2023-01-28 21:00:00,36.886612798462885,38.51011318543686,56.82526885712981,87.25726289192096,0.7939076988296874,0.6977120348707303,0.7913558266182764,136.99123847113322,30.0,143.0,93.0,0.14212214148005647,21.0,5.0
2023-03-11 05:30:00,36.89570721312662,46.490832596961,69.93669088716419,92.80933039702455,0.4622107610209056,0.5118062383830821,0.4906043774675005,83.19881540438824,21.210862102629427,121.0,79.0,0.48201857198258347,5.5,5.5
2023-02-19 21:00:00,37.147580254935086,45.67180547877102,69.32380782728085,92.2242350489715,0.2515487161504877,0.29319605680749905,0.4167749455066737,82.34076314526696,18.70450356819295,126.0,82.0,0.5093573671321627,21.0,5.0
2023-02-20 07:00:00,36.437530336664416,59.12021560773759,80.0,95.94884705006021,0.6449131447627314,0.5675048831897858,0.6385126496848338,97.84574549458887,25.0,130.0,83.0,0.41512052710419395,7.0,7.0
2023-04-05 13:00:00,36.35816317719218,69.62668954530446,90.0,98.02801247989669,0.037601602726387,0.07119039202918338,0.08831058834629876,86.50955620932112,19.938861064764144,123.0,80.0,0.8510998351581329,13.0,5.0
2023-01-09 22:30:00,36.97223466506999,47.665472028524476,56.70900319224001,85.00318963732164,0.4819767082227269,0.5490937769969505,0.568599233908088,129.96143785462974,30.0,142.0,88.0,0.20291360327153768,22.5,6.5
2023-03-30 15:00:00,36.63141786008605,55.667734516678934,89.61940261446163,97.12719357106803,0.34007756698267555,0.29788043733690817,0.2710016858974214,77.97396731811773,19.543412714403686,114.0,75.0,0.7719699369932754,15.0,7.0
2023-03-19 04:00:00,36.745498357468556,68.71381088926043,90.0,97.01739405565291,0.243864237691159,0.25761058922421975,0.21631012246580505,66.61762130767298,15.931562212669181,118.0,74.0,0.8138913825349906,4.0,4.0
2023-03-27 08:00:00,36.736002117515554,51.38814497180657,88.1895604121252,96.81172047597416,0.20792934572986208,0.18899515078190054,0.17717522128868757,78.78910894463746,20.0,116.0,76.0,0.8203145064167903,8.0,0.0
2023-01-09 19:00:00,36.916278029954114,33.23846013264428,53.07778444100796,85.85676794218432,0.7650973487795637,0.7697910529199249,0.76322012941326,114.03879000511449,29.46151955433024,130.0,85.0,0.16935432790825333,19.0,3.0
2023-03-19 15:30:00,36.49706735677188,68.8136956080806,90.0,97.779038259919,0.5055311342320944,0.44992464162460066,0.3760564337693141,78.89808627544946,19.837033324604953,123.0,80.0,0.6939291113313174,15.5,7.5
2023-01-17 17:30:00,37.65613303171869,49.04773504797449,53.964812075294546,86.6079216951503,0.5841734191703585,0.5803333211181749,0.6716702563887367,126.37761354177414,30.0,141.0,92.0,0.18751287668174366,17.5,1.5
2023-03-28 20:00:00,36.79897066855041,59.18769296319771,87.34950646435722,99.15789374529842,0.5623112899751325,0.47728056217760184,0.47081429505268685,87.49795653060843,20.0,125.0,77.0,0.6474380040450187,20.0,4.0
2023-02-06 11:30:00,37.57456833801809,54.78572811152441,73.57721066895802,90.06070696445335,0.3641398361531387,0.42340440130205426,0.41253485283295843,82.20005883562912,20.636973335170467,115.0,81.0,0.5230107686716653,11.5,3.5
2023-02-07 18:30:00,37.22419282032741,52.727174002177364,78.22731275824796,92.11988714990962,0.6826539678518724,0.6383640284067712,0.7068700115264095,98.18144573530697,23.497007106443725,130.0,85.0,0.35798430160314393,18.5,2.5
2023-02-13 06:30:00,37.56248188655353,41.65489525408129,71.64248065948875,90.16610565745297,0.5114060647342014,0.5106819547372043,0.508351224954134,83.21787549464926,20.860727344520935,117.0,78.0,0.47889896772200413,6.5,6.5
2023-02-02 09:00:00,37.107788541375484,38.91035628986322,57.998147860848626,85.19300001826757,0.7831936988757755,0.737180762214985,0.7735985653056012,122.44036843530196,29.92258882368771,134.0,88.0,0.19004809237432702,9.0,1.0
2023-03-30 06:30:00,36.30843303682756,60.242353359628,90.0,96.69912892658013,0.21482211093704467,0.19062356132831487,0.19734629405744314,78.79435516734998,20.0,125.0,80.0,0.8004387992229225,6.5,6.5
2023-01-30 12:30:00,36.98146153278847,39.50216729863671,47.231368937708204,87.30462604241708,0.7703838814598042,0.7431725275482822,0.7261276077574803,138.3589971334561,30.0,134.0,91.0,0.16904008447332453,12.5,4.5
2023-03-02 18:00:00,36.493601659278816,56.69419418965349,79.09901277499058,90.65178383428413,0.29242221353902903,0.35270466712618975,0.3984606235120755,108.77788154570406,25.0,122.0,79.0,0.48230758487744807,18.0,2.0
2023-03-17 15:00:00,36.60393552614478,65.22906291422015,90.0,97.91046195599563,0.3501091577063958,0.3689286706156259,0.30825435459798145,85.99996265035149,20.0,121.0,79.0,0.7339458234129578,15.0,7.0
2023-03-25 08:30:00,36.92462710315959,66.73053888283377,90.0,99.76886621254921,0.5633856827702287,0.47184783063608615,0.4848002897440165,77.32561826371263,19.28946552355847,125.0,80.0,0.6757468011574773,8.5,0.5
2023-03-03 11:30:00,37.6443642754318,47.28824542511305,73.20656849907527,91.96479983586774,0.4308576450889164,0.47665219921796675,0.45046721400705547,96.22879514682279,25.0,130.0,83.0,0.46334407687813933,11.5,3.5
2023-02-12 18:30:00,36.24312108433281,41.405481088720826,68.63395235502715,91.52092017959124,0.3150817514669636,0.3211364597329087,0.4224636641934342,91.33673414958957,22.67328699891094,130.0,85.0,0.4775405974428559,18.5,2.5
2023-02-09 03:30:00,36.59124639877466,58.48592193677706,80.0,92.40295169377063,0.4445942965986641,0.45011586843128126,0.49385501835765544,99.96744688371169,25.0,130.0,85.0,0.4579413578337598,3.5,3.5
2023-03-21 05:00:00,36.96624219353042,65.264066251137,90.0,96.6239259637608,0.3628449083811708,0.324813630018162,0.2927130073796395,85.28298483286014,20.0,125.0,80.0,0.7357362910888465,5.0,5.0
2023-01-16 06:30:00,37.52221112674002,47.94771434927429,59.1120948395366,85.63619792465336,0.8936342351542511,0.8250511641090715,0.8774626667351304,114.73226349972171,27.88678507454497,130.0,85.0,0.1771939866681962,6.5,6.5
2023-01-20 07:30:00,37.56962824263107,49.77681082607326,58.95040007583956,89.25150602749913,0.7332972251979957,0.7607562303746225,0.6902945122981886,112.01744377098856,28.257219188645493,132.0,86.0,0.21392617488163518,7.5,7.5
2023-03-07 06:00:00,37.316836797749495,42.870322669441435,68.17344193007936,91.4297035382361,0.7299713672705335,0.6524705026278584,0.7045273162925307,83.01017102571961,21.55960828039402,117.0,75.0,0.40579231409498306,6.0,6.0
2023-01-02 08:30:00,37.578987958642074,46.65859431148456,59.82972625508393,85.429746121955,0.8138771927351727,0.8044288889886078,0.8121553065571121,130.70688060527118,30.0,130.0,87.0,0.17979899592989754,8.5,0.5
2023-03-06 12:30:00,37.47564434260787,46.77943635153836,68.4142571068021,92.09666016537837,0.4197914407398075,0.4192304618500887,0.4636943149331073,88.88877239185896,22.12205244309903,130.0,85.0,0.4702293117783837,12.5,4.5
2023-03-01 07:30:00,36.902514310636256,41.249223767046175,69.34731042768587,93.81796791957505,0.2233624161609699,0.21211386791994455,0.34185676572756685,103.50199599134785,25.0,130.0,85.0,0.529559776992318,7.5,7.5
2023-02-18 06:30:00,36.277015567739475,53.34383362239954,76.03694735560121,80.82402461379479,0.25186076793164036,0.3588745806660547,0.30146630316493217,86.07893853161832,21.089848489647444,123.0,85.0,0.3,6.5,6.5
2023-01-28 13:00:00,38.00708972375293,43.52796737820012,55.56428371877211,85.17308024650741,0.7698004593832184,0.7072308544355596,0.7492295631156723,120.53750991129459,30.0,139.0,90.0,0.17916111420261044,13.0,5.0
2023-02-01 22:00:00,37.817597187910486,40.30334056773178,54.623269773212954,86.92647771689604,0.8359170653043314,0.8334212064153008,0.7831927597190936,124.33139459534392,29.7963575625239,141.0,93.0,0.14218580835022704,22.0,6.0
2023-01-20 20:00:00,37.03214189238652,38.347895646582955,52.620675481624815,88.58208133076515,0.7246017503145681,0.6907398173392612,0.6868024762256145,130.77650710426394,30.0,139.0,87.0,0.1635558437488888,20.0,4.0
2023-04-01 16:30:00,36.80080036693748,67.39744472825282,90.0,99.88390698925826,0.178296711520627,0.1623442872974642,0.1828480166865746,60.14571743122395,14.948951473397752,114.0,70.0,0.8560664476411306,16.5,0.5
2023-03-26 05:30:00,36.16812249275818,66.48085678778165,90.0,97.2644223922181,0.3941399676261226,0.3334321473313575,0.31201754452457964,66.3248681263744,15.48483223257768,114.0,74.0,0.7760866750341441,5.5,5.5
2023-03-18 09:00:00,36.84034880100866,61.24919742071146,89.63357093014301,98.27386511481919,0.30954909528917257,0.36030421286494163,0.3115812920014696,64.53471857233738,15.889411556137231,113.0,74.0,0.7942633615855069,9.0,1.0
2023-01-25 08:00:00,36.808769955383625,37.872710405548844,57.608201462212435,85.11659739701405,0.7822633356996699,0.7322107909475244,0.7908649696084987,119.23489881737028,29.78637675377788,131.0,85.0,0.194773280439378,8.0,0.0
2023-01-09 16:00:00,37.2221880352843,41.69086226518917,55.04861745173627,89.87488162644165,0.4903836653983977,0.5412962446497875,0.5413319585450358,137.19867095110385,30.0,141.0,91.0,0.20805858205830216,16.0,0.0
2023-02-06 02:00:00,36.803328002542095,56.931011032769156,80.0,91.65454255215215,0.5576748269853985,0.5720991600817449,0.5258228936349785,80.56042607349873,21.07115186227606,128.0,84.0,0.445608816844218,2.0,2.0
2023-03-08 06:30:00,37.70714687582451,43.60990131487688,71.81781231810015,92.15748377481547,0.5109648617046841,0.4895291347644958,0.57985561226844,103.25331133975526,25.0,127.0,84.0,0.43393872761748703,6.5,6.5
2023-02-15 11:00:00,36.38932388139007,54.59583477378507,71.69269335389622,91.42205222520872,0.5545464460050986,0.5238167174849926,0.6080954668001766,82.72112193805701,20.98028315915749,120.0,78.0,0.45314743782659705,11.0,3.0
2023-02-04 00:00:00,37.71920057565656,35.33589098867662,51.70446837822121,86.70051980861163,0.8998355215685302,0.8204870915788347,0.848855788938685,116.38246519545527,29.269081964532468,130.0,85.0,0.1528399685055249,0.0,0.0
2023-03-13 09:30:00,36.34819471668706,61.7836032957077,87.86498549889508,99.643215425879,0.4761169608011435,0.42423662561370745,0.41816379363341727,80.22195760000727,18.33194138371063,125.0,80.0,0.6983943827459362,9.5,1.5
2023-01-02 18:00:00,37.21788073793782,44.56741708679292,52.62917179621967,87.29885542176946,0.5544217592632522,0.5574824352899896,0.5564183753527379,130.1215641054317,30.0,144.0,90.0,0.19315865272497446,18.0,2.0
2023-02-12 21:30:00,36.83303590253288,57.64896355921587,79.10940717440639,95.001829049382,0.6136682356299769,0.6209539623013927,0.5317050340940997,80.84275118193464,19.15907215344757,118.0,76.0,0.43823155598460806,21.5,5.5
2023-04-05 10:30:00,36.18460704602269,56.13388694901911,87.30849240849766,96.09155174654295,0.5174118476445962,0.48361080520471916,0.4393902596737779,87.94914057321084,20.0,125.0,80.0,0.663135027323287,10.5,2.5
2023-01-30 20:00:00,37.483475332698156,49.43690602650969,52.80581720542294,88.60198074152895,0.7914468690481888,0.7644068468023963,0.7808094259005751,129.48653551974397,30.0,135.0,85.0,0.15109781561080377,20.0,4.0
2023-04-12 11:00:00,36.170597418914355,68.00181229284652,90.0,96.27198860299664,0.08895907492589339,0.14858263613319805,0.14697460549261834,64.75283483594636,18.217773367817188,117.0,76.0,0.8670646575660113,11.0,3.0
2023-04-07 23:00:00,36.84735635603887,53.906202654680925,87.86082813497184,98.17073246605987,0.5341322557788221,0.4723070652160374,0.43794069072844655,88.75644031599661,20.0,122.0,78.0,0.6619550215223023,23.0,7.0
2023-01-25 15:30:00,38.094683174924995,34.23491724104839,55.264051046150286,86.04990646195688,0.8038621864669709,0.7531023387468827,0.7770964317252849,129.27723877059768,30.0,141.0,98.0,0.15354531576924174,15.5,7.5
2023-02-23 15:30:00,37.103932306297274,44.13551686040065,75.62306394339213,95.5393308504518,0.33756353404933703,0.3514694006936022,0.4416367862354955,108.61491213876475,25.0,126.0,81.0,0.4749617920581304,15.5,7.5
2023-03-12 20:00:00,36.34680589726542,62.889839045057414,89.95129371554842,99.18449541174185,0.06536956878579421,0.06748204722754955,0.09771404260907258,81.97204516261695,20.0,125.0,80.0,0.8428606825934641,20.0,4.0
2023-04-01 20:30:00,36.398167524803505,54.67339917485099,88.22991273151524,99.29257296005761,0.40356032405539466,0.4061573147325747,0.30123917321859817,82.40645240096595,20.0,116.0,70.0,0.7323542069775284,20.5,4.5
2023-02-28 19:00:00,36.4454914009868,45.38642640426208,71.55383733473853,90.46589538523416,0.46625274774225944,0.42037887004086966,0.5345808196340152,85.04355831766581,20.742078124691528,130.0,85.0,0.43978879531562165,19.0,3.0
2023-01-09 04:30:00,37.88586418825627,44.60443435514499,56.543927412283935,89.41618184871926,0.5878216207122852,0.532204928025732,0.5606839900517719,117.72282283024087,27.39725427961182,132.0,86.0,0.2392760450924364,4.5,4.5
2023-01-03 05:00:00,37.37181370145194,33.418728048416966,48.125795204910375,89.92967822978568,0.7851671401583256,0.7955604616689588,0.7665295433210075,121.98226999238368,29.15015382371259,135.0,85.0,0.18064753017432897,5.0,5.0
2023-02-26 08:30:00,36.39310563243766,56.0445014694005,76.78277642891352,93.63096161349426,0.6470289071897282,0.6192818956073984,0.6195080179121777,83.41888289102047,22.22479936095318,120.0,75.0,0.44019764232496983,8.5,0.5
2023-03-07 20:30:00,37.62140894428352,42.54101128405316,69.96586757190126,95.11771205482516,0.4914432868249479,0.4820747501959993,0.540917012876579,98.89809767051669,23.343594876918534,129.0,85.0,0.41856686661805415,20.5,4.5
2023-02-13 01:30:00,36.6018538131083,50.662716239611285,72.84269785697401,94.65397044673507,0.653648503926671,0.5820065038343911,0.5607928762122363,86.24323953239856,22.15108647753475,129.0,84.0,0.41271687405427215,1.5,1.5
2023-03-10 11:00:00,37.744742446469466,49.52686484569439,72.4872603255488,92.61048250596271,0.5470292887487197,0.4930389356803936,0.5663250922144031,84.91419497862863,21.755441013035135,126.0,85.0,0.4524155719549626,11.0,3.0
2023-02-13 19:30:00,36.75077997723076,52.413067824924624,75.58591763135578,91.85633608218794,0.40135481540727613,0.4641053162834437,0.5211204683992322,108.75913141365191,25.0,130.0,85.0,0.4230522666875167,19.5,3.5
2023-02-08 08:00:00,37.49804799011965,40.234592446537576,71.22778607299402,95.54568787776823,0.2110542701894727,0.29354309396866474,0.2734855119074585,90.130782071276,23.093300309701583,119.0,75.0,0.5711382508297729,8.0,0.0
2023-04-17 02:30:00,36.75241515949544,54.78076356625898,86.34781344288342,98.03007221580755,0.2485948199977002,0.22849162056722466,0.23335121325395086,83.58030400885617,20.0,125.0,80.0,0.7720334477493621,2.5,2.5
2023-02-22 15:30:00,36.62886662758897,52.304725071363904,72.99624610968269,90.65124182062387,0.47766790323656033,0.5285183394847393,0.5730143782644702,97.43362360399497,23.390580298081343,124.0,82.0,0.42753387547845456,15.5,7.5
2023-03-13 17:30:00,36.36995038061872,58.54136618407375,90.0,97.53495610148364,0.35048200109699434,0.36914151391311245,0.39623724944896066,85.98905696107195,20.0,125.0,80.0,0.7100863932232291,17.5,1.5
2023-01-29 00:00:00,37.850225395690856,47.70477757415131,60.0,85.69278252417624,0.501841675345266,0.57100304976646,0.5116465775095264,128.7205406346647,30.0,138.0,90.0,0.21608061549018265,0.0,0.0
2023-03-24 15:30:00,37.1131016408914,59.08687396301553,89.66940650694535,97.89738612338051,0.38277438329823765,0.3486969463372014,0.2962456310576441,77.39545724839887,20.0,122.0,78.0,0.7416211563557297,15.5,7.5
